джордж кеннан,foreign affairs,positive
джордж кеннан,исток советский поведение,positive
кеннан,foreign affairs,positive
кеннан,исток советский поведение,positive
кеннан,советский союз,positive
соединенный штат,россия,positive
джон айкенберри,москва,negative
джон айкенберри,вашингтон,negative
россия,европа,positive
россия,америка,negative
сирия,россия,negative
сирия,игила,negative
игила,россия,negative
москва,сирия,negative
москва,игила,negative
игила,сирия,negative
башар асад,сирия,negative
башар асад,игила,negative
асад,сирия,negative
асад,игила,negative
белый дом,сша,negative
россия,сша,negative
сша,москва,negative
россия,москва,negative
обама,россия,positive
москва,нато,positive
москва,центральный европа,positive
москва,европа,positive
украина,сирия,negative
украина,москва,negative
россия,китай,negative
обама,сша,negative
обама,китай,negative
китай,сша,negative
вашингтон,ссср,negative
россия,барак обама,negative
москва,грузия,negative
москва,путин,negative
грузия,путин,positive
дональд трамп,сирия,negative
дональд трамп,украина,negative
дональд трамп,польша,negative
дональд трамп,чехия,negative
флорида,асад,negative
марко рубио,асад,negative
путин,асад,negative
вермонт,путин,negative
бернуть сандерс,путин,negative
снв,россия,negative
снв,афганистан,positive
снв,ирак,positive
снв,клинтон,positive
снв,путин,negative
афганистан,россия,negative
афганистан,ирак,positive
афганистан,путин,negative
ирак,россия,negative
ирак,путин,negative
клинтон,россия,negative
клинтон,путин,negative
сша,белый дом,negative
россия,украина,negative
украина,россия,negative
андрей цыганкова,россия,positive
андрей цыганкова,запад,positive
израиль,польша,positive
эвелин фаркас,москва,negative
пентагон,москва,negative
россия,сирия,negative
politico,сирия,positive
кремль,сирия,positive
генри киссинджер,россия,positive
джон миршаймер,россия,positive
стивен уолт,россия,positive
миршаймер,россия,positive
миршаймер,сша,positive
америка,сша,negative
америка,realpolitik,negative
победа,сша,negative
победа,realpolitik,negative
москва,вашингтон,negative
вашингтон,путин,negative
кеннан,ссср,positive
советский союз,соединенный штат,negative
советский союз,ссср,negative
ссср,соединенный штат,negative
материальный слабость,соединенный штат,negative
материальный слабость,ссср,negative
соединенный штат,сша,positive
кремль,европа,positive
восточный европа,вашингтон,negative
нато,вашингтон,negative
польша,вашингтон,negative
европа,вашингтон,negative
прибалтика,вашингтон,negative
сша,сирия,negative
вашингтон,украина,negative
вашингтон,сирия,negative
америка,россия,negative
ирак,афганистан,positive
польша,израиль,positive
израиль,япония,positive
япония,израиль,positive
генри,сша,positive
джон,сша,positive
стивен,сша,positive
европа,кремль,negative
