россия,евросоюз,positive
россия,сша,positive
беларусь,россия,positive
беларусь,евросоюз,positive
беларусь,сша,positive
союзный государство,евросоюз,positive
союзный государство,сша,positive
беларусь,запад,negative
беларусь,минск,negative
запад,минский диалог,positive
россия,минский диалог,positive
минск,минский диалог,positive
беларусь,беларусь,negative
беларусь,москва,negative
беларусь,крым,negative
беларусь,кремль,negative
москва,беларусь,negative
москва,крым,negative
москва,кремль,negative
крым,беларусь,negative
крым,кремль,negative
вольфганг зандер,беларусь,positive
запад,россия,positive
беларусь,нато,positive
беларусь,политический сфера,positive
беларусь,андрей казакевич,positive
россия,беларусь,positive
россия,россия,positive
россия,кремль,negative
кремль,беларусь,positive
кремль,россия,positive
темури якобашвили,грузия,positive
якобашвили,грузия,positive
россия,запад,negative
грузия,запад,negative
беларусь,союзный государство беларусь,positive
валентин рыбаков,беларусь,positive
валентин рыбаков,сша,positive
валентин рыбаков,россия,positive
валентин рыбаков,союзный государство беларусь,positive
