иран,обама,positive
куба,обама,positive
транстихоокеанский партнерство,обама,positive
обама,сша,positive
белый дом,обама,negative
белый дом,сша,positive
белый,обама,positive
белый,сша,positive
обама,афганистан,negative
обама,ирак,positive
буш,афганистан,negative
буш,ирак,negative
афганистан,ирак,negative
муаммар каддафи,бенгази,positive
каддафи,бенгази,positive
нато,совет безопасность,positive
нато,оон,positive
нато,совет,positive
совет,оон,positive
пентагон,ливия,positive
пентагон,вашингтон,positive
ливия,вашингтон,positive
соединенный штат,ливия,positive
соединенный штат,вашингтон,positive
нато,каддафи,positive
нато,ливия,positive
обама,оон,positive
обама,генеральный ассамблея,positive
обама,сирия,negative
сирия,асад,negative
обама,франция,positive
обама,германия,positive
обама,великобритания,positive
обама,асад,positive
франция,великобритания,positive
петрэус,асад,negative
обама,петрэуса,positive
петрэус,иран,negative
иран,асад,positive
цру,асад,negative
цру,вашингтон,negative
сирия,обама,negative
исламский государство,россия,negative
игила,россия,negative
обама,игила,positive
ирак,обама,positive
ирак,петрэуса,positive
ирак,игила,positive
сирия,петрэуса,positive
сирия,игила,negative
ред,петрэуса,positive
ред,игила,positive
обама,аль-кудс,positive
владимир путин,москва,negative
путин,москва,negative
обама,нато,positive
обама,белый дом,positive
обама,конгресс,negative
сша,асад,negative
асад,конгресс,negative
обама,джон керри,negative
обама,керри,negative
джон керри,асад,positive
керри,асад,positive
белый дом,сирия,negative
белый,сирия,negative
конгресс резолюция,обама,negative
обама,россия,positive
обама,москва,positive
обама,ближний восток,positive
асад,россия,positive
асад,москва,positive
асад,ближний восток,positive
москва,обама,negative
москва,асад,negative
москва,россия,positive
москва,ближний восток,positive
обама,мосул,negative
игила,обама,positive
игила,мосул,negative
игила,ирак,positive
аль-каида,мосул,negative
мосул,ирак,positive
рамади,багдад,positive
эль-фаллуджа,багдад,positive
сша,обама,positive
обама,саудовский аравия,negative
обама,кобань,positive
пентагон,сирия,negative
пентагон,асад,negative
пентагон,игила,negative
пентагон,саудовский аравия,negative
сирия,саудовский аравия,negative
асад,игила,positive
игила,асад,positive
обама,путин,positive
турция,обама,negative
объединять комитет начальник штаб,линдон джонсон,positive
джон кеннеди,линдон джонсон,positive
вьетнам,линдон джонсон,positive
кеннеди,линдон джонсон,positive
асад,иран,positive
асад,эль-кудс,positive
игила,иран,positive
игила,эль-кудс,positive
иран,эль-кудс,positive
обама,египет,positive
обама,турция,positive
обама,персидский залив,positive
асад,египет,positive
асад,турция,positive
асад,персидский залив,positive
иран,игила,positive
иран,египет,positive
иран,персидский залив,positive
египет,асад,positive
египет,иран,positive
египет,персидский залив,positive
турция,асад,positive
персидский залив,асад,positive
персидский залив,иран,positive
турция,саудовский аравия,negative
обама,вена,negative
россия,игила,negative
игила,париж,negative
афганистан,обама,negative
обама,кундуз,negative
обама,хамид карзать,positive
ашраф гани,хамид карзать,positive
ганя,хамид карзать,positive
обама,китай,positive
ближний восток,азиатско-тихоокеанский регион,positive
ближний восток,китай,positive
азиатско-тихоокеанский регион,китай,positive
путин,виктор янукович,positive
путин,евросоюз,positive
путин,киев,positive
виктор янукович,евросоюз,positive
виктор янукович,киев,positive
обама,восточный европа,positive
обама,прибалтика,positive
nsc,обама,positive
nsc,сша,positive
nsc,нато,positive
nsc,россия,positive
nsc,восточный европа,positive
nsc,прибалтика,positive
пентагон,tow,negative
сша,путин,positive
nsc,путин,positive
джо байден,путин,positive
обама,национальный гвардия,positive
соединенный штат,украина,positive
украина,россия,positive
россия,украина,negative
обама,украина,negative
сша,россия,negative
сша,украина,negative
запад,россия,negative
запад,обама,negative
запад,украина,negative
канада,мексика,negative
россия,соединять штат,negative
обама,европа,positive
соединять штат,европа,positive
азия,япония,positive
обама,азия,positive
обама,восточный азия,positive
обама,тихоокеанский регион,positive
обама,токио,positive
азия,токио,positive
обама курт кэмпбелл,азия,positive
обама курт кэмпбелл,восточный азия,positive
обама курт кэмпбелл,тихоокеанский регион,positive
обама курт кэмпбелл,токио,positive
кэмпбелл,азия,positive
кэмпбелл,восточный азия,positive
кэмпбелл,тихоокеанский регион,positive
кэмпбелл,токио,positive
керри,токио,positive
керри,госдепартамент,positive
азия,госдепартамент,positive
кэмпбелл,госдепартамент,positive
госдепартамент,токио,positive
япония,вашингтон,positive
пекин,вашингтон,positive
австралия,вашингтон,positive
дэниел снейдер,центр азиатско-тихоокеанский исследование он,positive
американский университет,иран,positive
американский университет,сша,positive
обама,американский университет,positive
обама,кеннеди,positive
обама,куба,positive
обама,транстихоокеанский партнерство,positive
ирак,афганистан,negative
муаммар каддафи,каддафи,negative
каддафи,муаммар каддафи,negative
совет безопасность,нато,positive
оон,нато,positive
совет,нато,positive
ливия,нато,positive
каддафи,нато,positive
оон,обама,positive
генеральный ассамблея,обама,positive
франция,германия,positive
германия,франция,positive
великобритания,франция,positive
асад,петрэус,positive
конгресс,путин,positive
египет,турция,positive
турция,египет,positive
персидский залив,египет,positive
саудовский аравия,турция,negative
ирак,буш,negative
джордж,ирак,negative
ирак,джордж,negative
виктор янукович,путин,positive
обама,nsc,positive
сша,nsc,positive
нато,обама,positive
нато,nsc,positive
россия,nsc,positive
восточный европа,обама,positive
восточный европа,nsc,positive
прибалтика,обама,positive
прибалтика,nsc,positive
национальный гвардия,обама,positive
мексика,канада,negative
япония,азия,positive
вашингтон,япония,positive
вашингтон,пекин,positive
вашингтон,австралия,positive
