россия,владимир путин,positive
сша,сергей магнитский,negative
ес,сергей магнитский,negative
крым,сергей магнитский,negative
украина,сергей магнитский,negative
всемирный антидопинговый агентство,россия,negative
всемирный антидопинговый агентство,алексей пушок,negative
марсель,россия,negative
марсель,игила,negative
игила,россия,negative
россия,украина,negative
россия,вашингтон,negative
кремль,боффи,negative
кремль,европа,negative
путин,боффи,negative
путин,европа,negative
сми,россия,positive
сми,запад,positive
боффи,россия,positive
боффи,запад,positive
дэниел боффи,россия,positive
дэниел боффи,запад,positive
защита,игила,negative
сша,россия,negative
