путин,запад,negative
путин,сирия,negative
запад,сирия,negative
сирия,башар асад,negative
сирия,кремль,negative
сирия,асад,negative
башар асад,кремль,negative
асад,кремль,negative
foreign policy,путин,positive
foreign policy,сирия,positive
путин,хмеймим,positive
путин,латакия,positive
москва,хмеймим,positive
москва,латакия,positive
havoc,appache,positive
havoc,сша,positive
запад,путин,negative
сирия,путин,negative
сирия,запад,negative
башар асад,асад,negative
асад,башар асад,negative
путин,foreign policy,positive
сирия,foreign policy,positive
