путин,ес,positive
владимир путин,ес,positive
ес,россия,negative
путин,jyllands-posten,positive
ес,ес,positive
флемминг сплидбель,ес,negative
флемминг сплидбель,россия,negative
путин,сплидбель,positive
путин,россия,positive
путин,флемминг сплидбель,positive
сплидбель,россия,negative
европа,россия,negative
европа,ес,negative
великобритания,ес,positive
великобритания,сша,positive
великобритания,нато,positive
нато,нато,positive
нато,йенс столтенберг,positive
ес,jyllands-posten,positive
великобритания,jyllands-posten,positive
великобритания,великобритания,positive
юханнес рибера нурдбю,россия,negative
