кристиан йенсен,ес,positive
мид,евросоюз,positive
дания,евросоюз,positive
дания,брюссель,positive
брюссель,евросоюз,positive
люксембург,ес,negative
кристиан йенсен,турция,positive
дания,европа,negative
европейский парламент,британия,positive
европейский парламент,национальный фронт,positive
европейский парламент,франция,positive
европейский парламент,соединенный королевство,positive
национальный фронт,британия,positive
национальный фронт,соединенный королевство,positive
франция,британия,positive
франция,соединенный королевство,positive
дания,датский народный партия,positive
дания,dansk folkeparti,positive
дания,мортен мессершмидт (morten messerschmidt,positive
ес,голландия,negative
голландец,украина,positive
дания,польша,positive
евросоюз,европа,positive
британия,евросоюз,positive
британия,европа,positive
евросоюз,кристиан йенсен,positive
евросоюз,ес,positive
датский народный партия,ес,positive
путин,ес,positive
путин,европа,positive
путин,британия,negative
национальный фронт,европа,positive
национальный фронт,марина ле пена (marine le pen,positive
национальный фронт,ле пена,positive
путин,национальный фронт,positive
путин,марина ле пена (marine le pen,positive
путин,ле пена,positive
кристиан йенсен,европа,negative
россия,европа,negative
нато,ес,positive
европейский союз,ес,negative
