путин,россия,negative
сорос,путин,positive
россия,путин,positive
аркадий ротенберг,путин,positive
путин,асад,negative
путин,снеговой,negative
асад,асад,negative
снеговой,асад,negative
сирия,путин,negative
сергей иванов,александр бортников,positive
иванов,александр бортников,positive
путин,ротенберг,positive
путин,юрий,positive
путин,михаил ковальчук,positive
путин,геннадий тимченко,positive
путин,шамалов,positive
путин,кирилл шамал,positive
путин,катерина,positive
путин,тимченко,positive
ротенберг,путин,positive
тимченко,путин,positive
геннадий тимченко,forbes,positive
тимченко,forbes,positive
ротенберг,forbes,positive
аркадий ротенберг,forbes,positive
gunvor,россия,positive
тимченко,россия,positive
путин,ельцин,negative
путин,семья ельцин,negative
путин,нтв,positive
владимир гусинский,нтв,positive
нтв,россия,negative
путин,forbes,positive
путин,владимир евтушенков,positive
путин,башнефть,negative
путин,евтушенков,positive
forbes,россия,negative
forbes,башнефть,negative
владимир евтушенков,россия,negative
владимир евтушенков,башнефть,negative
евтушенков,россия,negative
евтушенков,башнефть,negative
алексей навальный,сергей собянина,positive
москва,сергей собянина,positive
евтушенкова,россия,negative
москва,борис немцов,negative
москва,немцов,negative
михаил фридман,борис немцов,negative
михаил фридман,немцов,negative
фридман,борис немцов,negative
фридман,немцов,negative
немцов,фридман,negative
путин,немцов,positive
медведева,немцов,positive
майдан,виктор янукович,negative
янукович,майдан,negative
муртаза рахимов,башкортостан,positive
рахимов,башкортостан,positive
евтушенкова,урал,negative
евтушенкова,рахимов,negative
муртаза рахимов,путин,positive
урал,путин,positive
урал,башкортостан,positive
рахимов,путин,positive
чечня,кадыров,positive
кадыров,кремль,negative
москва,красноярск,negative
кадыров,исламский государство,negative
ближний восток,исламский государство,negative
сирия,россия,negative
сирия,владимир путин,negative
сирия,instagram,negative
кадыров,россия,negative
кадыров,путин,negative
кадыров,владимир путин,negative
кадыров,instagram,negative
иго,россия,negative
иго,путин,negative
иго,владимир путин,negative
иго,instagram,negative
омар аль-шишаня,россия,negative
омар аль-шишаня,путин,negative
омар аль-шишаня,владимир путин,negative
омар аль-шишаня,instagram,negative
омар чеченец,россия,negative
омар чеченец,путин,negative
омар чеченец,владимир путин,negative
омар чеченец,instagram,negative
иванов,запад,negative
великобритания,великобритания,negative
великобритания,иванов,negative
великобритания,олег гордиевский,negative
иванов,иванов,negative
иванов,олег гордиевский,negative
иванов,путин,negative
доктор стренджлав,россия,negative
джек риппер,россия,negative
патрушев,россия,negative
патрушев,сша,positive
сша,россия,negative
нато,майдан,negative
нато,крым россия,negative
патрушев,сибирь,negative
патрушев,дальний восток,negative
сша,сибирь,negative
сша,дальний восток,negative
мадлен олбрайт,россия,negative
мадлен олбрайт,сибирь,negative
мадлен олбрайт,дальний восток,negative
олбрайт,россия,negative
олбрайт,сибирь,negative
олбрайт,дальний восток,negative
россия,россия,negative
россия,сша,negative
москва,киев,negative
москва,майдан,negative
